TrainingID,EmployeeID,TrainingCourse,TrainingProvider,TrainingDate,Result
TRN005869,EMP002376,Risk Management,Deloitte,2021-10-16,Completed
TRN005870,EMP002376,Cybersecurity Awareness,,2022-08-14,In Progress
TRN005871,EMP002376,Customer Service,Geoflex Academy,2019-12-13,Completed
TRN005872,EMP002376,Data Analytics,Geoflex Academy,2024-05-26,Completed
TRN005873,EMP002377,Project Management,KPMG,2025-01-14,Failed
TRN005874,EMP002377,Health and Safety,Geoflex Academy,2025-08-26,Completed
TRN005875,EMP002377,Leadership Development,Udemy,2022-09-23,Completed
TRN005876,EMP002378,Compliance Training,Geoflex Academy,2020-05-03,In Progress
TRN005877,EMP002381,Cybersecurity Awareness,Udemy,2019-11-08,Completed
TRN005878,EMP002382,Risk Management,Microsoft,2023-04-07,In Progress
TRN005879,EMP002382,Project Management,Deloitte,2023-01-09,Completed
TRN005880,EMP002383,Health and Safety,KPMG,2019-10-16,Completed
TRN005881,EMP002383,Cybersecurity Awareness,,2021-12-21,Completed
TRN005882,EMP002383,Leadership Development,Udemy,2023-06-08,Failed
TRN005883,EMP002383,Quality Management,KPMG,2020-05-26,Completed
TRN005884,EMP002383,Leadership Development,Coursera,2022-08-28,Failed
TRN005885,EMP002384,Project Management,KPMG,2024-07-04,Failed
TRN005886,EMP002384,Quality Management,Geoflex Academy,2019-07-15,In Progress
TRN005887,EMP002384,Quality Management,Deloitte,2019-03-23,Failed
TRN005888,EMP002384,Lean Manufacturing,Geoflex Academy,2022-01-14,In Progress
TRN005889,EMP002384,Cybersecurity Awareness,Udemy,2019-04-18,Completed
TRN005890,EMP002385,Lean Manufacturing,KPMG,2025-11-27,Completed
TRN005891,EMP002385,Cybersecurity Awareness,Geoflex Academy,2023-01-12,Completed
TRN005892,EMP002385,Leadership Development,Coursera,2021-01-24,Completed
TRN005893,EMP002385,Risk Management,Geoflex Academy,2021-11-04,In Progress
TRN005894,EMP002385,Quality Management,Geoflex Academy,2022-06-18,Failed
TRN005895,EMP002386,Project Management,KPMG,2024-09-28,In Progress
TRN005896,EMP002387,Lean Manufacturing,Udemy,2024-05-28,Failed
TRN005897,EMP002387,Project Management,Microsoft,2020-11-23,Completed
TRN005898,EMP002388,Data Analytics,Deloitte,2022-06-21,Failed
TRN005899,EMP002388,Customer Service,Udemy,2022-07-28,Completed
TRN005900,EMP002388,Customer Service,Microsoft,2025-07-08,Completed
TRN005901,EMP002388,Compliance Training,Udemy,2020-04-23,Completed
TRN005902,EMP002388,Customer Service,Udemy,2021-06-06,Completed
TRN005903,EMP002389,Compliance Training,Coursera,2021-03-18,In Progress
TRN005904,EMP002389,Leadership Development,Geoflex Academy,2023-06-11,Completed
TRN005905,EMP002389,Leadership Development,Coursera,2025-07-14,In Progress
TRN005906,EMP002389,Risk Management,Udemy,2019-02-06,Completed
TRN005907,EMP002390,Compliance Training,Udemy,2024-02-22,Completed
TRN005908,EMP002393,Customer Service,Deloitte,2019-12-28,Completed
TRN005909,EMP002393,Quality Management,Deloitte,2025-07-19,In Progress
TRN005910,EMP002395,Project Management,Geoflex Academy,2025-01-28,Completed
TRN005911,EMP002395,Customer Service,KPMG,2022-01-02,Completed
TRN005912,EMP002395,Lean Manufacturing,Udemy,2023-09-23,Completed
TRN005913,EMP002396,Leadership Development,KPMG,2020-12-19,Failed
TRN005914,EMP002396,Project Management,Coursera,2020-03-19,Completed
TRN005915,EMP002396,Leadership Development,Coursera,2023-10-08,In Progress
TRN005916,EMP002396,Lean Manufacturing,Udemy,2021-08-26,Completed
TRN005917,EMP002397,Data Analytics,Geoflex Academy,2020-03-18,Completed
TRN005918,EMP002397,Cybersecurity Awareness,Deloitte,2021-10-25,Completed
TRN005919,EMP002398,Data Analytics,Geoflex Academy,2025-03-05,Completed
TRN005920,EMP002398,Project Management,Geoflex Academy,2023-01-24,In Progress
TRN005921,EMP002398,Quality Management,Geoflex Academy,2024-04-17,Completed
TRN005922,EMP002398,Customer Service,Deloitte,2019-04-24,Completed
TRN005923,EMP002398,Data Analytics,Udemy,2021-04-25,Failed
TRN005924,EMP002399,Risk Management,Udemy,2020-04-15,Completed
TRN005925,EMP002399,Project Management,Deloitte,2019-09-12,Completed
TRN005926,EMP002399,Data Analytics,Microsoft,2020-01-11,Completed
TRN005927,EMP002400,Cybersecurity Awareness,Coursera,2019-12-25,Failed
TRN005928,EMP002400,Project Management,Udemy,2019-10-22,Completed
TRN005929,EMP002400,Lean Manufacturing,KPMG,2021-08-02,In Progress
TRN005930,EMP002401,Data Analytics,Coursera,2025-02-02,Completed
TRN005931,EMP002402,Leadership Development,Coursera,2021-05-03,Completed
TRN005932,EMP002403,Project Management,Deloitte,2021-11-01,Failed
TRN005933,EMP002403,Data Analytics,Microsoft,2025-09-04,Completed
TRN005934,EMP002403,Data Analytics,Coursera,2024-10-15,Completed
TRN005935,EMP002404,Customer Service,Microsoft,2025-03-05,In Progress
TRN005936,EMP002404,Risk Management,Udemy,2020-07-04,Completed
TRN005937,EMP002406,Leadership Development,Microsoft,2020-04-12,Completed
TRN005938,EMP002406,Cybersecurity Awareness,Geoflex Academy,2025-07-09,Completed
TRN005939,EMP002406,Project Management,Deloitte,2020-09-15,Failed
TRN005940,EMP002407,Health and Safety,Udemy,2019-07-18,Completed
TRN005941,EMP002408,Customer Service,Coursera,2022-05-28,Failed
TRN005942,EMP002408,Cybersecurity Awareness,Udemy,2022-05-12,Completed
TRN005943,EMP002408,Data Analytics,Deloitte,2023-06-26,Completed
TRN005944,EMP002408,Data Analytics,Udemy,2020-07-07,In Progress
TRN005945,EMP002409,Project Management,Deloitte,2023-05-12,In Progress
TRN005946,EMP002409,Cybersecurity Awareness,Coursera,2025-08-12,Completed
TRN005947,EMP002409,Compliance Training,Microsoft,2019-01-22,Failed
TRN005948,EMP002409,Quality Management,KPMG,2023-05-19,Failed
TRN005949,EMP002410,Project Management,Microsoft,2022-05-27,In Progress
TRN005950,EMP002411,Customer Service,Geoflex Academy,2023-11-10,Completed
TRN005951,EMP002411,Leadership Development,Geoflex Academy,2022-03-25,In Progress
TRN005952,EMP002411,Leadership Development,Deloitte,2024-08-23,Failed
TRN005953,EMP002411,Health and Safety,Coursera,2022-12-06,Failed
TRN005954,EMP002412,Lean Manufacturing,Geoflex Academy,2022-06-13,Failed
TRN005955,EMP002412,Quality Management,KPMG,2025-11-06,Completed
TRN005956,EMP002412,Risk Management,Udemy,2025-07-26,Completed
TRN005957,EMP002412,Compliance Training,Deloitte,2022-01-26,Completed
TRN005958,EMP002413,Quality Management,Geoflex Academy,2024-12-08,Completed
TRN005959,EMP002413,Customer Service,KPMG,2019-04-18,In Progress
TRN005960,EMP002413,Risk Management,Deloitte,2024-04-14,Completed
TRN005961,EMP002414,Leadership Development,Geoflex Academy,2020-03-19,Completed
TRN005962,EMP002415,Customer Service,Udemy,2021-08-18,Failed
TRN005963,EMP002416,Project Management,Coursera,2021-02-16,Completed
TRN005964,EMP002418,Quality Management,Deloitte,2021-09-05,Completed
TRN005965,EMP002418,Leadership Development,KPMG,2021-03-13,Completed
TRN005966,EMP002418,Customer Service,Deloitte,2021-12-10,Completed
TRN005967,EMP002420,Cybersecurity Awareness,,2019-02-26,Completed
TRN005968,EMP002420,Project Management,Microsoft,2019-08-28,Completed
TRN005969,EMP002420,Compliance Training,KPMG,2025-01-05,Completed
TRN005970,EMP002421,Project Management,KPMG,2019-10-05,Failed
TRN005971,EMP002421,Project Management,,2025-04-10,In Progress
TRN005972,EMP002422,Data Analytics,Geoflex Academy,2023-09-04,Failed
TRN005973,EMP002422,Lean Manufacturing,Udemy,2023-09-19,Failed
TRN005974,EMP002422,Cybersecurity Awareness,Deloitte,2025-10-28,Failed
TRN005975,EMP002423,Cybersecurity Awareness,Microsoft,2021-06-16,Completed
TRN005976,EMP002423,Lean Manufacturing,Microsoft,2024-08-01,Completed
TRN005977,EMP002423,Cybersecurity Awareness,Coursera,2021-02-20,Completed
TRN005978,EMP002424,Data Analytics,Geoflex Academy,2022-01-12,In Progress
TRN005979,EMP002424,Risk Management,Udemy,2020-09-20,Failed
TRN005980,EMP002424,Quality Management,Deloitte,2020-09-13,Completed
TRN005981,EMP002424,Leadership Development,Coursera,2023-06-06,Completed
TRN005982,EMP002424,Customer Service,KPMG,2025-12-24,Completed
TRN005983,EMP002425,Customer Service,Udemy,2024-05-19,Completed
TRN005984,EMP002425,PM,Coursera,2022-03-10,Completed
TRN005985,EMP002425,Leadership Development,Deloitte,2021-07-20,Completed
TRN005986,EMP002425,Data Analytics,Geoflex Academy,2020-12-17,In Progress
TRN005987,EMP002426,Lean Manufacturing,Microsoft,2025-04-17,Failed
TRN005988,EMP002426,Cybersecurity Awareness,Geoflex Academy,2022-07-03,Failed
TRN005989,EMP002426,Leadership Development,Microsoft,2023-05-19,Completed
TRN005990,EMP002426,Compliance Training,Udemy,2022-07-13,Completed
TRN005991,EMP002427,Compliance Training,Deloitte,2021-09-20,In Progress
TRN005992,EMP002427,Leadership Development,Deloitte,2020-04-27,Completed
TRN005993,EMP002427,Customer Service,Geoflex Academy,2025-03-14,Completed
TRN005994,EMP002427,Customer Service,Geoflex Academy,2020-12-16,Failed
TRN005995,EMP002428,Project Management,KPMG,2020-03-23,Completed
TRN005996,EMP002428,Leadership Development,Deloitte,2019-02-14,Completed
TRN005997,EMP002428,Data Analytics,Microsoft,2023-07-21,In Progress
TRN005998,EMP002429,Customer Service,Coursera,2022-11-27,Completed
TRN005999,EMP002429,Lean Manufacturing,Geoflex Academy,2024-02-12,Completed
TRN006000,EMP002429,Customer Service,Microsoft,2020-03-06,Completed
TRN006001,EMP002429,Health and Safety,KPMG,2020-08-13,Completed
TRN006002,EMP002429,Quality Management,Deloitte,2021-02-10,Completed
TRN006003,EMP002430,Health and Safety,Microsoft,2021-01-03,Completed
TRN006004,EMP002430,Compliance Training,Geoflex Academy,2022-01-18,Failed
TRN006005,EMP002431,Risk Management,KPMG,2020-04-22,Failed
TRN006006,EMP002431,Compliance Training,KPMG,2025-11-08,Completed
TRN006007,EMP002431,Customer Service,KPMG,2024-09-17,Completed
TRN006008,EMP002431,Risk Management,Udemy,2023-11-23,Completed
TRN006009,EMP002431,Lean Manufacturing,Microsoft,2024-07-10,Failed
TRN006010,EMP002432,Health and Safety,Deloitte,2023-03-14,Completed
TRN006011,EMP002432,Cybersecurity Awareness,KPMG,2020-03-04,Failed
TRN006012,EMP002432,Leadership Development,Udemy,2023-09-12,Completed
TRN006013,EMP002432,Health and Safety,Coursera,2024-07-27,Failed
TRN006014,EMP002432,Health and Safety,Deloitte,2025-10-13,In Progress
TRN006015,EMP002433,Health and Safety,Deloitte,2025-08-20,Completed
TRN006016,EMP002433,Risk Management,Coursera,2024-11-09,Completed
TRN006017,EMP002433,Data Analytics,Geoflex Academy,2019-09-12,Completed
TRN006018,EMP002434,Compliance Training,Deloitte,2024-04-07,In Progress
TRN006019,EMP002434,Project Management,Coursera,2023-11-25,Completed
TRN006020,EMP002436,Cybersecurity Awareness,KPMG,2025-08-05,Completed
TRN006021,EMP002436,Customer Service,KPMG,2022-09-28,Completed
TRN006022,EMP002436,Compliance Training,Microsoft,2025-02-22,Completed
TRN006023,EMP002436,Project Management,Coursera,2021-07-08,Completed
TRN006024,EMP002437,Health and Safety,Udemy,2023-03-05,Completed
TRN006025,EMP002437,Lean Manufacturing,Deloitte,2021-02-07,Completed
TRN006026,EMP002437,Leadership Development,,2020-09-16,In Progress
TRN006027,EMP002437,Health and Safety,Deloitte,2020-09-06,Failed
TRN006028,EMP002438,Compliance Training,Geoflex Academy,2021-10-20,Completed
TRN006029,EMP002438,Quality Management,Geoflex Academy,2024-04-10,Failed
TRN006030,EMP002439,Leadership Development,Coursera,2025-05-05,Completed
TRN006031,EMP002440,Data Analytics,Microsoft,2023-04-04,Failed
TRN006032,EMP002441,Project Management,KPMG,2025-06-07,Completed
TRN006033,EMP002441,Lean Manufacturing,KPMG,2022-11-22,Completed
TRN006034,EMP002441,Health and Safety,Deloitte,2020-02-10,Failed
TRN006035,EMP002441,Leadership Development,Udemy,2024-02-15,Completed
TRN006036,EMP002441,Cybersecurity Awareness,Udemy,2025-11-19,Failed
TRN006037,EMP002442,Cybersecurity Awareness,Microsoft,2022-07-18,In Progress
TRN006038,EMP002442,Quality Management,Deloitte,2019-04-17,In Progress
TRN006039,EMP002442,Cybersecurity Awareness,Geoflex Academy,2024-12-13,Failed
TRN006040,EMP002442,Leadership Development,KPMG,2023-03-08,Failed
TRN006041,EMP002443,Health and Safety,Geoflex Academy,2021-10-22,In Progress
TRN006042,EMP002443,Customer Service,Microsoft,2024-11-27,Failed
TRN006043,EMP002443,Data Analytics,KPMG,2019-05-09,Completed
TRN006044,EMP002443,Quality Management,Udemy,2020-01-12,In Progress
TRN006045,EMP002443,Customer Service,Coursera,2020-05-02,Completed
TRN006046,EMP002444,Quality Management,Coursera,2019-07-25,Completed
TRN006047,EMP002444,Data Analytics,Deloitte,2023-03-06,Failed
TRN006048,EMP002444,Compliance Training,Deloitte,2024-02-19,In Progress
TRN006049,EMP002444,Leadership Development,Coursera,2020-05-28,Failed
TRN006050,EMP002444,Data Analytics,Microsoft,2023-05-21,Completed
TRN006051,EMP002446,Lean Manufacturing,Geoflex Academy,2023-10-05,In Progress
TRN006052,EMP002446,Health and Safety,Deloitte,2020-11-10,Completed
TRN006053,EMP002446,Health and Safety,Geoflex Academy,2020-03-15,Completed
TRN006054,EMP002446,Customer Service,Udemy,2021-02-10,Completed
TRN006055,EMP002448,Quality Management,Coursera,2021-02-07,Completed
TRN006056,EMP002448,Cybersecurity Awareness,Microsoft,2023-06-03,Completed
TRN006057,EMP002448,Cybersecurity Awareness,KPMG,2024-02-28,Completed
TRN006058,EMP002448,Project Management,Microsoft,2020-04-12,Completed
TRN006059,EMP002449,Lean Manufacturing,Coursera,2021-05-07,Completed
TRN006060,EMP002449,Cybersecurity Awareness,Coursera,2022-07-04,Completed
TRN006061,EMP002449,Cybersecurity Awareness,Deloitte,2020-09-19,Completed
TRN006062,EMP002449,Risk Management,Coursera,2019-12-03,Completed
TRN006063,EMP002449,Cybersecurity Awareness,KPMG,2025-08-15,Completed
TRN006064,EMP002450,Lean Manufacturing,Coursera,2024-02-18,Completed
TRN006065,EMP002450,Project Management,Udemy,2024-03-24,Completed
TRN006066,EMP002450,Risk Management,Deloitte,2024-08-23,Completed
TRN006067,EMP002450,Customer Service,KPMG,2024-10-08,Completed
TRN006068,EMP002451,Health and Safety,Udemy,2024-12-16,Completed
TRN006069,EMP002451,Risk Management,KPMG,2025-06-11,Completed
TRN006070,EMP002452,Leadership Development,Deloitte,2020-06-16,Failed
TRN006071,EMP002452,Health and Safety,Geoflex Academy,2025-10-28,Completed
TRN006072,EMP002452,Customer Service,Udemy,2024-04-27,Completed
TRN006073,EMP002452,Cybersecurity Awareness,Coursera,2022-11-23,In Progress
TRN006074,EMP002452,Risk Management,KPMG,2024-05-05,In Progress
TRN006075,EMP002453,Cybersecurity Awareness,Geoflex Academy,2021-04-21,In Progress
TRN006076,EMP002453,Quality Management,Udemy,2023-03-28,Completed
TRN006077,EMP002453,Leadership Development,KPMG,2021-04-04,Completed
TRN006078,EMP002453,Project Management,Udemy,2024-04-15,Completed
TRN006079,EMP002453,Project Management,Coursera,2023-04-15,Failed
TRN006080,EMP002456,Compliance Training,Geoflex Academy,2021-05-27,In Progress
TRN006081,EMP002456,Quality Management,Deloitte,2024-10-21,Completed
TRN006082,EMP002456,Risk Management,Udemy,2022-04-07,Completed
TRN006083,EMP002458,Customer Service,KPMG,2024-11-16,Completed
TRN006084,EMP002458,Quality Management,Udemy,2020-12-25,In Progress
TRN006085,EMP002458,Quality Management,Coursera,2022-05-03,Completed
TRN006086,EMP002458,Customer Service,Deloitte,2020-06-08,In Progress
TRN006087,EMP002459,Risk Management,KPMG,2025-05-23,Completed
TRN006088,EMP002459,Project Management,KPMG,2024-09-27,Completed
TRN006089,EMP002459,Data Analytics,Deloitte,2022-10-03,Completed
TRN006090,EMP002459,Cybersecurity Awareness,KPMG,2025-09-04,Completed
TRN006091,EMP002459,Quality Management,Geoflex Academy,2022-04-26,Completed
TRN006092,EMP002463,Compliance Training,Geoflex Academy,2024-11-03,In Progress
TRN006093,EMP002463,Customer Service,Deloitte,2019-12-10,Completed
TRN006094,EMP002463,Health and Safety,Microsoft,2019-01-20,Completed
TRN006095,EMP002463,Compliance Training,Deloitte,2020-10-26,Failed
TRN006096,EMP002463,Compliance Training,Coursera,2019-10-18,Failed
TRN006097,EMP002464,Risk Management,Udemy,2019-09-26,In Progress
TRN006098,EMP002464,Compliance Training,,2021-05-17,Completed
TRN006099,EMP002465,Quality Management,Coursera,2020-05-15,Failed
TRN006100,EMP002465,Risk Management,Udemy,2020-01-03,Failed
TRN006101,EMP002465,Cybersecurity Awareness,Geoflex Academy,2025-11-11,Completed
TRN006102,EMP002466,Cybersecurity Awareness,Deloitte,2021-03-02,In Progress
TRN006103,EMP002466,Project Management,KPMG,2024-11-24,Failed
TRN006104,EMP002466,Health and Safety,KPMG,2023-06-12,Failed
TRN006105,EMP002466,Data Analytics,Microsoft,2025-09-21,Completed
TRN006106,EMP002466,Data Analytics,Coursera,2021-11-17,Completed
TRN006107,EMP002470,Quality Management,Deloitte,2019-09-20,Failed
TRN006108,EMP002470,Data Analytics,Udemy,2025-06-19,Failed
TRN006109,EMP002471,Cybersecurity Awareness,Microsoft,2021-03-23,Failed
TRN006110,EMP002471,Risk Management,Coursera,2023-07-25,Completed
TRN006111,EMP002471,Compliance Training,Udemy,2020-03-19,Completed
TRN006112,EMP002472,Quality Management,Deloitte,2023-10-13,Completed
TRN006113,EMP002472,Leadership Development,Deloitte,2022-06-20,Completed
TRN006114,EMP002472,Lean Manufacturing,Udemy,2025-01-08,Completed
TRN006115,EMP002473,Project Management,Deloitte,2021-12-02,Failed
TRN006116,EMP002473,Compliance Training,Coursera,2022-07-07,Completed
TRN006117,EMP002473,Risk Management,Microsoft,2022-05-14,In Progress
TRN006118,EMP002473,Leadership Development,Udemy,2022-07-14,In Progress
TRN006119,EMP002475,Customer care,Udemy,2023-10-27,Completed
TRN006120,EMP002475,Project Management,Microsoft,2024-06-03,Completed
TRN006121,EMP002475,Cybersecurity Awareness,Coursera,2024-09-02,Completed
TRN006122,EMP002475,Customer Service,Microsoft,2020-02-21,Completed
TRN006123,EMP002476,Data Analytics,Microsoft,2025-08-28,Completed
TRN006124,EMP002476,Lean Manufacturing,Microsoft,2023-10-15,Completed
TRN006125,EMP002476,Cybersecurity Awareness,Microsoft,2019-01-08,Failed
TRN006126,EMP002476,Compliance Training,Deloitte,2019-03-12,In Progress
TRN006127,EMP002476,Data Analytics,Deloitte,2020-06-09,In Progress
TRN006128,EMP002478,Cybersecurity Awareness,Udemy,2020-11-17,Completed
TRN006129,EMP002479,Customer Service,Coursera,2023-01-14,In Progress
TRN006130,EMP002480,Lean Manufacturing,KPMG,2019-07-12,Completed
