LeaveID,EmployeeID,LeaveType,StartDate,EndDate,DurationDays,ApprovalStatus
LEV004625,EMP002295,Annual Leave,2021-05-07,2021-05-22,15,Pending
LEV004626,EMP002295,Paternity Leave,2021-01-06,2021-01-25,19,Rejected
LEV004627,EMP002295,Annual Leave,2020-09-18,2020-10-01,13,Pending
LEV004628,EMP002295,Annual Leave,2021-01-21,2021-02-13,23,Rejected
LEV004629,EMP002296,Annual Leave,2025-12-16,2025-12-29,13,Approved
LEV004630,EMP002296,Compassionate Leave,2025-11-20,2025-12-10,20,Pending
LEV004631,EMP002297,Paternity Leave,2024-09-18,2024-09-23,5,Approved
LEV004632,EMP002297,Study Leave,2022-01-01,2022-01-16,15,Pending
LEV004633,EMP002297,Paternity Leave,2024-12-05,2024-12-21,16,Approved
LEV004634,EMP002297,Sick,2021-09-07,2021-09-16,9,Approved
LEV004635,EMP002299,Paternity Leave,2019-01-05,2019-01-22,17,Pending
LEV004636,EMP002300,Study Leave,2024-10-16,2024-10-24,8,Approved
LEV004637,EMP002301,Study Leave,2024-06-01,2024-06-26,25,Approved
LEV004638,EMP002301,Maternity Leave,2019-08-13,2019-08-24,11,Pending
LEV004639,EMP002301,Maternity Leave,2025-04-11,2025-05-10,29,Pending
LEV004640,EMP002301,Paternity Leave,2025-08-21,2025-09-08,18,Approved
LEV004641,EMP002302,Study Leave,2025-10-21,2025-11-14,24,Pending
LEV004642,EMP002302,Study Leave,2019-12-11,2019-12-31,20,Pending
LEV004643,EMP002302,Compassionate Leave,2024-10-04,2024-11-01,28,Approved
LEV004644,EMP002303,Maternity Leave,2024-08-15,2024-08-22,7,Approved
LEV004645,EMP002305,Paternity Leave,2022-03-30,2022-04-05,6,Approved
LEV004646,EMP002305,Compassionate Leave,2022-08-30,2022-09-12,13,Rejected
LEV004647,EMP002306,UNKNOWN,2021-03-23,2021-04-05,13,Rejected
LEV004648,EMP002306,Annual Leave,2025-11-06,2025-11-08,2,Approved
LEV004649,EMP002307,Study Leave,2020-11-14,2020-12-12,28,Approved
LEV004650,EMP002307,Annual Leave,2022-04-10,2022-04-16,6,Approved
LEV004651,EMP002307,Compassionate Leave,2025-01-24,2025-02-20,27,Rejected
LEV004652,EMP002307,Annual Leave,2021-03-02,2021-03-15,13,Approved
LEV004653,EMP002308,Paternity Leave,2025-12-30,2026-01-02,3,Approved
LEV004654,EMP002309,Compassionate Leave,2024-11-29,2024-12-21,-5,Pending
LEV004655,EMP002309,Paternity Leave,2020-08-12,2020-08-19,7,Rejected
LEV004656,EMP002309,Sick Leave,2019-05-16,2019-05-31,15,Approved
LEV004657,EMP002310,Sick Leave,2025-02-23,2025-03-19,24,Pending
LEV004658,EMP002310,Sick Leave,2022-12-21,2023-01-19,29,Approved
LEV004659,EMP002310,Sick Leave,2019-05-31,2019-06-05,5,Pending
LEV004660,EMP002312,Study Leave,2021-02-03,2021-02-26,23,Pending
LEV004661,EMP002312,Compassionate Leave,2023-10-13,2023-10-18,5,Approved
LEV004662,EMP002312,Study Leave,2023-11-28,2023-12-13,15,Approved
LEV004663,EMP002312,Annual Leave,2023-09-07,2023-10-04,27,Approved
LEV004664,EMP002313,Sick Leave,2024-12-07,2024-12-08,1,Approved
LEV004665,EMP002313,Annual Leave,2023-02-08,2023-02-21,13,Approved
LEV004666,EMP002313,Sick Leave,2019-07-25,2019-08-02,8,Approved
LEV004667,EMP002313,Study Leave,2021-06-14,2021-06-26,12,Approved
LEV004668,EMP002314,Study Leave,2022-10-01,2022-10-28,27,Approved
LEV004669,EMP002315,Annual Leave,2020-01-22,2020-02-15,24,Pending
LEV004670,EMP002315,Study Leave,2025-03-27,2025-03-29,2,Pending
LEV004671,EMP002316,Study Leave,2019-01-14,2019-02-04,21,Rejected
LEV004672,EMP002316,Compassionate Leave,2025-09-16,2025-10-04,18,Rejected
LEV004673,EMP002316,Sick Leave,2019-03-18,2019-04-15,28,Approved
LEV004674,EMP002317,Maternity Leave,2023-06-14,2023-07-08,24,Rejected
LEV004675,EMP002318,Sick Leave,2023-03-14,2023-04-07,24,Approved
LEV004676,EMP002318,Sick Leave,2021-02-03,2021-02-10,7,Approved
LEV004677,EMP002318,Sick Leave,2020-10-12,2020-11-11,30,Rejected
LEV004678,EMP002319,Annual Leave,2023-07-24,2023-08-17,24,Approved
LEV004679,EMP002319,Study Leave,2023-07-04,2023-07-09,5,Approved
LEV004680,EMP002321,Compassionate Leave,2023-04-12,2023-04-26,14,Approved
LEV004681,EMP002321,Sick Leave,2024-03-12,2024-03-24,12,Approved
LEV004682,EMP002322,Sick Leave,2022-01-19,2022-02-09,21,Rejected
LEV004683,EMP002322,,2019-07-27,2019-08-02,6,Rejected
LEV004684,EMP002322,Compassionate Leave,2020-05-17,2020-06-12,26,Pending
LEV004685,EMP002322,Sick Leave,2020-02-16,2020-03-01,14,Approved
LEV004686,EMP002325,Annual Leave,2025-09-29,2025-10-01,2,Pending
LEV004687,EMP002326,Annual Leave,2020-02-05,2020-03-01,25,Approved
LEV004688,EMP002326,Study Leave,2021-03-26,2021-03-31,5,Pending
LEV004689,EMP002326,Compassionate Leave,2022-02-04,2022-02-16,12,Rejected
LEV004690,EMP002326,Compassionate Leave,2024-06-04,2024-06-07,3,Rejected
LEV004691,EMP002328,Maternity Leave,2020-07-22,2020-08-12,21,Approved
LEV004692,EMP002329,Sick Leave,2021-12-20,2022-01-17,28,Approved
LEV004693,EMP002329,Maternity Leave,2024-06-04,2024-07-02,28,Approved
LEV004694,EMP002330,Sick Leave,2024-06-27,2024-07-09,12,Rejected
LEV004695,EMP002330,Maternity Leave,2024-08-07,2024-08-29,22,Rejected
LEV004696,EMP002330,Paternity Leave,2025-04-01,2025-04-26,25,Approved
LEV004697,EMP002331,Paternity Leave,2019-06-24,2019-07-21,27,Approved
LEV004698,EMP002331,Annual Leave,2024-03-27,2024-03-28,1,Rejected
LEV004699,EMP002332,Sick Leave,2020-08-12,2020-08-17,5,Approved
LEV004700,EMP002333,Study Leave,2025-12-22,2026-01-03,12,Approved
LEV004701,EMP002333,Maternity Leave,2022-01-12,2022-01-19,7,Approved
LEV004702,EMP002333,Sick Leave,2022-02-22,2022-03-22,28,Rejected
LEV004703,EMP002333,Sick Leave,2023-06-06,2023-06-29,23,Approved
LEV004704,EMP002334,Sick Leave,2025-06-26,2025-06-28,2,Pending
LEV004705,EMP002334,Compassionate Leave,2021-05-30,2021-06-25,26,Rejected
LEV004706,EMP002334,Annual Leave,2023-01-17,2023-02-16,30,Approved
LEV004707,EMP002334,Annual Leave,2023-01-17,2023-02-11,25,Approved
LEV004708,EMP002335,Compassionate Leave,2025-03-02,2025-03-05,3,Approved
LEV004709,EMP002335,Maternity Leave,2019-07-03,2019-07-08,5,Rejected
LEV004710,EMP002335,Paternity Leave,2020-08-18,2020-09-16,29,Approved
LEV004711,EMP002335,Compassionate Leave,2022-10-01,2022-10-07,6,Approved
LEV004712,EMP002337,Paternity Leave,2023-02-17,2023-03-06,17,Approved
LEV004713,EMP002337,Compassionate Leave,2023-04-11,2023-05-11,30,Approved
LEV004714,EMP002337,Paternity Leave,2023-12-21,2024-01-03,13,Rejected
LEV004715,EMP002338,Maternity Leave,2021-12-19,2022-01-14,26,Approved
LEV004716,EMP002339,Sick Leave,2019-05-19,2019-06-17,29,Approved
LEV004717,EMP002341,Study Leave,2019-07-13,2019-07-28,15,Pending
LEV004718,EMP002341,Paternity Leave,2023-06-26,2023-07-01,5,Pending
LEV004719,EMP002344,Study Leave,2025-05-27,2025-06-23,27,Pending
LEV004720,EMP002344,Maternity Leave,2020-07-27,2020-08-01,5,Rejected
LEV004721,EMP002345,Study Leave,2020-05-04,2020-05-30,26,Approved
LEV004722,EMP002348,Maternity Leave,2020-04-25,2020-05-12,17,Pending
LEV004723,EMP002348,Annual Leave,2020-09-18,2020-09-19,1,Pending
LEV004724,EMP002348,Study Leave,2025-12-05,2025-12-27,22,Rejected
LEV004725,EMP002348,Compassionate Leave,2019-06-23,2019-07-06,13,Pending
LEV004726,EMP002349,Maternity Leave,2023-12-24,2023-12-26,2,Approved
LEV004727,EMP002349,Compassionate Leave,2024-06-20,2024-06-25,5,Rejected
LEV004728,EMP002349,Compassionate Leave,2024-05-13,2024-05-19,6,Pending
LEV004729,EMP002349,Paternity Leave,2020-01-02,2020-01-20,18,Pending
LEV004730,EMP002350,Sick Leave,2020-09-07,2020-09-22,15,Approved
LEV004731,EMP002350,Study Leave,2023-11-02,2023-11-06,4,Approved
LEV004732,EMP002350,Compassionate Leave,2020-09-30,2020-10-01,1,Approved
LEV004733,EMP002351,Sick Leave,2020-02-01,2020-02-26,25,Approved
LEV004734,EMP002351,Paternity Leave,2021-03-03,2021-03-21,18,Pending
LEV004735,EMP002351,Compassionate Leave,2019-01-29,2019-02-04,6,Pending
LEV004736,EMP002352,Sick Leave,2025-08-15,2025-08-29,14,Approved
LEV004737,EMP002352,Maternity Leave,2020-09-06,2020-09-19,13,Rejected
LEV004738,EMP002352,Annual Leave,2023-05-07,2023-05-21,14,Pending
LEV004739,EMP002352,Annual Leave,2022-07-07,2022-07-12,5,Pending
LEV004740,EMP002353,Compassionate Leave,2021-07-20,2021-08-08,19,Pending
LEV004741,EMP002353,Compassionate Leave,2023-03-15,2023-03-24,9,Pending
LEV004742,EMP002353,Maternity Leave,2019-11-24,2019-12-13,19,Approved
LEV004743,EMP002353,Compassionate Leave,2024-12-08,2024-12-20,12,Approved
LEV004744,EMP002354,Study Leave,2021-01-14,2021-01-16,2,Approved
LEV004745,EMP002354,,2020-07-28,2020-08-25,28,Pending
LEV004746,EMP002354,Paternity Leave,2024-09-11,2024-09-27,16,Pending
LEV004747,EMP002355,Maternity Leave,2021-03-15,2021-03-25,10,Rejected
LEV004748,EMP002355,Sick Leave,2022-07-28,2022-08-16,19,Approved
LEV004749,EMP002355,Sick Leave,2019-11-02,2019-12-02,30,Rejected
LEV004750,EMP002355,Annual Leave,2019-11-12,2019-12-08,26,Approved
LEV004751,EMP002356,Paternity Leave,2019-12-10,2020-01-04,25,Approved
LEV004752,EMP002356,Annual Leave,2019-10-15,2019-10-28,13,Rejected
LEV004753,EMP002357,Annual Leave,2025-12-16,2025-11-17,29,Approved
LEV004754,EMP002358,Paternity Leave,2021-01-23,2021-02-22,30,Pending
LEV004755,EMP002358,Annual Leave,2019-06-29,2019-07-27,28,Approved
LEV004756,EMP002358,Paternity Leave,2019-12-19,2020-01-17,29,Approved
LEV004757,EMP002360,Maternity Leave,2024-08-18,2024-09-16,29,Approved
LEV004758,EMP002361,Maternity Leave,2021-04-26,2021-05-14,18,Rejected
LEV004759,EMP002362,Annual Leave,2020-08-04,2020-08-19,15,Pending
LEV004760,EMP002362,Maternity Leave,2020-02-24,2020-03-19,24,Approved
LEV004761,EMP002363,Annual Leave,2019-07-07,2019-07-11,4,Rejected
LEV004762,EMP002363,Sick Leave,2022-09-12,2022-10-04,22,Approved
LEV004763,EMP002364,Paternity Leave,2024-03-01,2024-03-09,8,Approved
LEV004764,EMP002364,Compassionate Leave,2024-09-18,2024-09-27,9,Rejected
LEV004765,EMP002364,Paternity Leave,2022-08-18,2022-08-28,10,Pending
LEV004766,EMP002366,Maternity Leave,2021-11-05,2021-12-04,29,Approved
LEV004767,EMP002366,Paternity Leave,2025-09-11,2025-09-24,13,Rejected
LEV004768,EMP002367,Compassionate Leave,2025-12-12,2025-11-13,29,Rejected
LEV004769,EMP002367,Compassionate Leave,2024-04-01,2024-04-28,27,Approved
LEV004770,EMP002368,Maternity Leave,2024-02-16,2024-03-09,22,Approved
LEV004771,EMP002368,Study Leave,2025-10-29,2025-11-13,15,Pending
LEV004772,EMP002368,Compassionate Leave,2024-05-10,2024-06-09,30,Approved
LEV004773,EMP002369,Study Leave,2024-01-31,2024-02-23,23,Approved
LEV004774,EMP002369,Study Leave,2019-11-07,2019-12-07,30,Pending
LEV004775,EMP002369,Maternity Leave,2022-01-25,2022-02-08,14,Approved
LEV004776,EMP002370,Annual Leave,2019-07-14,2019-08-12,29,Approved
LEV004777,EMP002370,Compassionate Leave,2025-12-05,2025-12-09,4,Approved
LEV004778,EMP002372,Sick Leave,2021-09-23,2021-10-04,11,Approved
LEV004779,EMP002373,Annual Leave,2019-07-29,2019-08-06,8,Approved
LEV004780,EMP002373,Maternity Leave,2024-03-07,2024-03-09,2,Approved
LEV004781,EMP002374,Study Leave,2022-05-26,2022-06-15,20,Approved
LEV004782,EMP002374,Sick Leave,2021-08-08,2021-08-17,9,Pending
LEV004783,EMP002374,Maternity Leave,2020-08-16,2020-08-29,13,Approved
LEV004784,EMP002376,Study Leave,2024-11-04,2024-11-09,5,Approved
LEV004785,EMP002376,Maternity Leave,2025-02-06,2025-02-26,20,Approved
LEV004786,EMP002377,Paternity Leave,2023-11-21,2023-12-05,14,Approved
LEV004787,EMP002377,Compassionate Leave,2021-09-11,2021-10-03,22,Pending
LEV004788,EMP002378,Compassionate Leave,2020-05-07,2020-05-10,3,Pending
LEV004789,EMP002378,Compassionate Leave,2023-05-13,2023-06-07,25,Approved
LEV004790,EMP002378,Compassionate Leave,2019-06-16,2019-07-04,18,Pending
LEV004791,EMP002378,Sick Leave,2022-12-26,2023-01-23,28,Approved
LEV004792,EMP002379,Paternity Leave,2023-11-30,2023-12-18,18,Rejected
LEV004793,EMP002379,Compassionate Leave,2023-06-29,2023-07-03,4,Approved
LEV004794,EMP002379,Study Leave,2025-07-17,2025-08-10,24,Approved
LEV004795,EMP002379,Sick Leave,2022-06-07,2022-06-28,21,Approved
LEV004796,EMP002381,Sick Leave,2020-02-26,2020-03-07,10,Approved
LEV004797,EMP002381,Paternity Leave,2023-07-15,2023-08-05,21,Approved
LEV004798,EMP002382,Compassionate Leave,2025-09-05,2025-09-12,7,Pending
LEV004799,EMP002382,Annual Leave,2022-03-21,2022-04-15,25,Approved
LEV004800,EMP002382,Maternity Leave,2024-01-11,2024-02-03,23,Pending
LEV004801,EMP002382,Compassionate Leave,2019-02-23,2019-03-19,24,Approved
LEV004802,EMP002384,Compassionate Leave,2022-07-30,2022-08-18,19,Approved
LEV004803,EMP002384,Compassionate Leave,2023-02-17,2023-03-03,14,Approved
LEV004804,EMP002384,Compassionate Leave,2021-01-08,2021-01-16,8,Approved
LEV004805,EMP002385,Study Leave,2025-08-19,2025-09-08,20,Approved
LEV004806,EMP002385,Maternity Leave,2022-01-11,2022-01-17,6,Approved
LEV004807,EMP002386,Study Leave,2020-07-28,2020-08-07,10,Rejected
LEV004808,EMP002387,Maternity Leave,2019-12-05,2019-12-28,23,Approved
LEV004809,EMP002387,Sick Leave,2024-02-28,2024-03-12,13,Approved
LEV004810,EMP002387,Compassionate Leave,2020-08-26,2020-09-09,14,Rejected
LEV004811,EMP002387,Paternity Leave,2019-10-02,2019-10-06,4,Approved
LEV004812,EMP002388,Compassionate Leave,2019-08-09,2019-08-11,2,Approved
LEV004813,EMP002388,Paternity Leave,2020-02-09,2020-02-13,4,Pending
LEV004814,EMP002388,Maternity Leave,2024-12-10,2025-01-09,30,Pending
LEV004815,EMP002388,Compassionate Leave,2023-09-29,2023-10-03,4,Pending
LEV004816,EMP002390,Maternity Leave,2019-05-15,2019-06-04,20,Rejected
LEV004817,EMP002391,Annual Leave,2019-08-19,2019-08-25,6,Rejected
LEV004818,EMP002392,Compassionate Leave,2024-12-02,2024-12-28,26,Approved
LEV004819,EMP002392,Paternity Leave,2019-11-10,2019-12-07,27,Rejected
LEV004820,EMP002392,Sick Leave,2025-05-08,2025-05-18,10,Approved
LEV004821,EMP002393,Sick Leave,2022-11-03,2022-11-15,12,Pending
LEV004822,EMP002393,Paternity Leave,2022-04-14,2022-05-14,30,Rejected
LEV004823,EMP002393,Study Leave,2021-03-16,2021-03-25,9,Approved
LEV004824,EMP002393,Maternity Leave,2020-01-26,2020-02-20,25,Rejected
LEV004825,EMP002394,Compassionate Leave,2020-04-03,2020-04-10,7,Pending
LEV004826,EMP002394,Maternity Leave,2020-06-05,2020-06-08,3,Approved
LEV004827,EMP002394,,2021-08-30,2021-09-14,15,Pending
LEV004828,EMP002394,Sick Leave,2023-02-05,2023-02-23,18,Approved
LEV004829,EMP002395,Maternity Leave,2022-08-19,2022-09-05,17,Rejected
LEV004830,EMP002395,Annual Leave,2023-08-16,2023-09-02,-5,Approved
LEV004831,EMP002397,Maternity Leave,2025-12-13,2026-01-05,23,Approved
LEV004832,EMP002397,Annual Leave,2022-11-06,2022-12-04,28,Approved
LEV004833,EMP002397,Paternity Leave,2021-04-17,2021-04-24,7,Approved
LEV004834,EMP002397,Compassionate Leave,2019-11-02,2019-11-27,25,Approved
LEV004835,EMP002398,Study Leave,2020-10-08,2020-10-20,12,Approved
LEV004836,EMP002398,Sick Leave,2021-07-21,2021-07-24,3,Rejected
LEV004837,EMP002398,Paternity Leave,2024-10-18,2024-11-11,24,Approved
LEV004838,EMP002400,Sick,2024-08-08,2024-08-25,17,Approved
LEV004839,EMP002400,Compassionate Leave,2025-10-20,2025-11-17,28,Rejected
LEV004840,EMP002400,Sick Leave,2021-10-14,2021-11-02,19,Pending
LEV004841,EMP002401,Compassionate Leave,2021-06-03,2021-07-03,30,Approved
LEV004842,EMP002402,Sick Leave,2022-06-30,2022-07-04,4,Rejected
LEV004843,EMP002403,Paternity Leave,2019-05-22,2019-06-08,17,Approved
LEV004844,EMP002405,Sick Leave,2021-03-11,2021-04-08,28,Rejected
LEV004845,EMP002407,Paternity Leave,2022-06-15,2022-06-30,15,Approved
LEV004846,EMP002407,Compassionate Leave,2021-02-01,2021-02-16,15,Approved
LEV004847,EMP002407,Compassionate Leave,2025-12-19,2026-01-08,20,Approved
LEV004848,EMP002409,Maternity Leave,2024-01-06,2024-01-09,3,Pending
LEV004849,EMP002409,Paternity Leave,2022-06-02,2022-06-27,25,Approved
LEV004850,EMP002409,Paternity Leave,2025-06-12,2025-06-14,2,Approved
LEV004851,EMP002410,Paternity Leave,2024-09-24,2024-10-15,21,Approved
LEV004852,EMP002410,Sick Leave,2022-07-02,2022-07-11,9,Approved
LEV004853,EMP002412,Compassionate Leave,2020-02-08,2020-02-28,20,Approved
LEV004854,EMP002412,Sick Leave,2024-06-19,2024-07-17,28,Approved
LEV004855,EMP002412,Annual Leave,2020-01-15,2020-01-18,3,Approved
LEV004856,EMP002414,Maternity Leave,2019-07-02,2019-07-26,24,Rejected
LEV004857,EMP002414,,2025-06-16,2025-06-22,6,Pending
LEV004858,EMP002415,Paternity Leave,2020-04-17,2020-04-26,9,Approved
LEV004859,EMP002415,Paternity Leave,2019-04-26,2019-05-12,16,Approved
LEV004860,EMP002416,Sick Leave,2023-07-26,2023-08-09,14,Rejected
LEV004861,EMP002419,Sick Leave,2024-06-25,2024-06-26,1,Pending
LEV004862,EMP002420,Maternity Leave,2023-09-20,2023-09-29,9,Rejected
LEV004863,EMP002420,Annual Leave,2021-08-17,2021-09-08,22,Approved
LEV004864,EMP002421,Paternity Leave,2024-05-07,2024-05-24,17,Pending
LEV004865,EMP002421,Study Leave,2025-11-04,2025-11-23,19,Approved
LEV004866,EMP002421,Maternity Leave,2024-09-04,2024-09-07,3,Rejected
LEV004867,EMP002422,annual leave,2023-09-26,2023-10-07,11,Approved
LEV004868,EMP002422,Paternity Leave,2020-02-26,2020-03-23,26,Approved
LEV004869,EMP002423,Study Leave,2022-10-14,2022-11-06,23,Approved
LEV004870,EMP002423,Study Leave,2022-09-22,2022-10-21,29,Pending
LEV004871,EMP002423,Compassionate Leave,2019-09-18,2019-10-02,14,Approved
LEV004872,EMP002424,Compassionate Leave,2019-09-09,2019-09-12,3,Rejected
LEV004873,EMP002424,Study Leave,2024-10-07,2024-11-05,29,Approved
LEV004874,EMP002424,Maternity Leave,2022-07-25,2022-07-26,1,Approved
LEV004875,EMP002424,Maternity Leave,2025-04-18,2025-05-05,17,Rejected
LEV004876,EMP002425,Annual Leave,2025-11-02,2025-12-02,30,Approved
LEV004877,EMP002425,Maternity Leave,2019-06-18,2019-07-11,23,Approved
LEV004878,EMP002427,Sick Leave,2020-02-20,2020-03-06,15,Rejected
LEV004879,EMP002428,Study Leave,2024-04-01,2024-04-05,4,Approved
LEV004880,EMP002428,Annual Leave,2022-04-11,2022-04-26,15,Approved
LEV004881,EMP002428,Sick Leave,2023-07-03,2023-07-31,28,Rejected
LEV004882,EMP002428,Paternity Leave,2020-09-19,2020-10-13,24,Approved
LEV004883,EMP002429,Annual Leave,2023-01-10,2023-01-21,11,Approved
LEV004884,EMP002430,Annual Leave,2024-08-17,2024-09-05,19,Pending
LEV004885,EMP002430,Compassionate Leave,2019-08-14,2019-08-21,7,Rejected
LEV004886,EMP002430,Annual Leave,2020-07-25,2020-08-20,26,Approved
LEV004887,EMP002432,Study Leave,2020-11-09,2020-11-15,6,Rejected
LEV004888,EMP002432,Compassionate Leave,2019-08-07,2019-09-05,29,Approved
LEV004889,EMP002432,Maternity Leave,2019-07-14,2019-08-13,30,Approved
LEV004890,EMP002432,Sick Leave,2024-04-24,2024-04-27,3,Pending
LEV004891,EMP002433,Sick Leave,2019-12-18,2020-01-01,14,Approved
LEV004892,EMP002434,Annual Leave,2023-08-09,2023-08-23,14,Pending
LEV004893,EMP002434,Compassionate Leave,2019-10-16,2019-11-08,23,Approved
LEV004894,EMP002435,Maternity Leave,2023-04-11,2023-05-10,29,Approved
LEV004895,EMP002435,,2021-02-01,2021-03-02,29,Approved
LEV004896,EMP002435,Paternity Leave,2024-04-01,2024-04-25,24,Approved
LEV004897,EMP002435,,2020-07-26,2020-08-16,21,Approved
LEV004898,EMP002436,Compassionate Leave,2020-07-30,2020-08-23,24,Approved
LEV004899,EMP002436,Sick Leave,2020-11-06,2020-11-25,19,Approved
LEV004900,EMP002436,Sick Leave,2023-11-30,2023-12-03,3,Approved
LEV004901,EMP002436,Compassionate Leave,2019-01-09,2019-01-17,8,Pending
LEV004902,EMP002437,Annual Leave,2021-03-28,2021-04-15,18,Approved
LEV004903,EMP002438,Study Leave,2021-08-11,2021-08-16,5,Approved
LEV004904,EMP002438,Paternity Leave,2024-02-14,2024-02-22,8,Approved
LEV004905,EMP002438,Paternity Leave,2022-12-26,2023-01-11,16,Approved
LEV004906,EMP002439,Sick Leave,2024-02-25,2024-03-19,23,Approved
LEV004907,EMP002441,Paternity Leave,2022-02-03,2022-02-05,2,Approved
LEV004908,EMP002444,Compassionate Leave,2024-01-25,2024-02-03,9,Pending
LEV004909,EMP002444,Maternity Leave,2020-01-22,2020-02-05,14,Pending
LEV004910,EMP002446,Paternity Leave,2024-07-23,2024-08-05,13,Rejected
LEV004911,EMP002446,Paternity Leave,2024-01-05,2024-02-02,28,Approved
LEV004912,EMP002449,Paternity Leave,2020-10-04,2020-10-21,17,Approved
LEV004913,EMP002450,Study Leave,2025-11-26,2025-12-23,27,Pending
LEV004914,EMP002451,Sick Leave,2019-10-18,2019-10-21,3,Approved
LEV004915,EMP002452,Paternity Leave,2020-06-01,2020-06-26,25,Approved
LEV004916,EMP002452,Annual Leave,2019-10-20,2019-11-13,24,Rejected
LEV004917,EMP002453,Paternity Leave,2019-12-04,2019-12-14,10,Approved
LEV004918,EMP002453,Annual Leave,2025-04-09,2025-04-26,17,Pending
LEV004919,EMP002454,Study Leave,2019-11-17,2019-11-20,3,Rejected
LEV004920,EMP002454,Compassionate Leave,2022-06-11,2022-06-16,5,Approved
LEV004921,EMP002454,Study Leave,2023-11-22,2023-12-17,25,Rejected
LEV004922,EMP002454,Sick Leave,2019-03-16,2019-03-30,14,Approved
LEV004923,EMP002456,Compassionate Leave,2021-07-01,2021-07-06,5,Rejected
LEV004924,EMP002456,Study Leave,2023-04-14,2023-04-17,3,Approved
LEV004925,EMP002457,Annual Leave,2021-07-06,2021-07-24,-5,Approved
LEV004926,EMP002458,Maternity Leave,2025-05-23,2025-06-21,29,Pending
